ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-22-003058	11	GA
0001665160-22-003058	12	HI
0001665160-22-003058	30	NH
0001665160-22-003058	31	NJ
0001665160-22-003058	32	NM
0001665160-22-003058	33	NY
0001665160-22-003058	34	NC
0001665160-22-003058	35	ND
0001665160-22-003058	36	OH
0001665160-22-003058	37	OK
0001665160-22-003058	38	OR
0001665160-22-003058	39	PA
0001665160-22-003058	40	PR
0001665160-22-003058	41	RI
0001665160-22-003058	42	SC
0001665160-22-003058	43	SD
0001665160-22-003058	44	TN
0001665160-22-003058	45	TX
0001665160-22-003058	46	UT
0001665160-22-003058	47	VT
0001665160-22-003058	13	ID
0001665160-22-003058	14	IL
0001665160-22-003058	15	IN
0001665160-22-003058	16	IA
0001665160-22-003058	17	KS
0001665160-22-003058	18	KY
0001665160-22-003058	19	LA
0001665160-22-003058	20	ME
0001665160-22-003058	21	MD
0001665160-22-003058	22	MA
0001665160-22-003058	23	MI
0001665160-22-003058	24	MN
0001665160-22-003058	25	MS
0001665160-22-003058	26	MO
0001665160-22-003058	27	MT
0001665160-22-003058	28	NE
0001665160-22-003058	29	NV
0001946015-22-000006	32	NM
0001946015-22-000006	33	NY
0001946015-22-000006	34	NC
0001946015-22-000006	35	ND
0001946015-22-000006	36	OH
0001946015-22-000006	37	OK
0001946015-22-000006	38	OR
0001946015-22-000006	39	PA
0001946015-22-000006	40	PR
0001946015-22-000006	41	RI
0001946015-22-000006	42	SC
0001946015-22-000006	43	SD
0001946015-22-000006	44	TN
0001946015-22-000006	45	TX
0001946015-22-000006	46	UT
0001946015-22-000006	47	VT
0001946015-22-000006	52	WY
0001946015-22-000006	53	A0
0001946015-22-000006	54	A1
0001946015-22-000006	55	A2
0001946015-22-000006	56	A3
0001946015-22-000006	57	A4
0001946015-22-000006	58	A5
0001946015-22-000006	59	A6
0001946015-22-000006	60	A7
0001946015-22-000006	61	A8
0001946015-22-000006	62	A9
0001946015-22-000006	63	B0
0001946015-22-000006	64	Z4
0001946015-22-000006	1	AL
0001946015-22-000006	2	AK
0001946015-22-000006	3	AZ
0001946015-22-000006	4	AR
0001946015-22-000006	5	CA
0001946015-22-000006	6	CO
0001946015-22-000006	7	CT
0001946015-22-000006	8	DE
0001946015-22-000006	9	DC
0001946015-22-000006	10	FL
0001946015-22-000006	11	GA
0001946015-22-000006	12	HI
0001946015-22-000006	13	ID
0001946015-22-000006	14	IL
0001946015-22-000006	15	IN
0001946015-22-000006	16	IA
0001946015-22-000006	17	KS
0001946015-22-000006	18	KY
0001946015-22-000006	19	LA
0001946015-22-000006	20	ME
0001946015-22-000006	21	MD
0001946015-22-000006	22	MA
0001946015-22-000006	23	MI
0001946015-22-000006	24	MN
0001946015-22-000006	25	MS
0001946015-22-000006	26	MO
0001946015-22-000006	27	MT
0001946015-22-000006	28	NE
0001946015-22-000006	29	NV
0001946015-22-000006	30	NH
0001946015-22-000006	31	NJ
0001946015-22-000006	48	VA
0001946015-22-000006	49	WA
0001946015-22-000006	50	WV
0001946015-22-000006	51	WI
0001946015-22-000005	35	ND
0001946015-22-000005	34	NC
0001946015-22-000005	37	OK
0001946015-22-000005	38	OR
0001946015-22-000005	39	PA
0001946015-22-000005	40	PR
0001946015-22-000005	41	RI
0001946015-22-000005	42	SC
0001946015-22-000005	43	SD
0001946015-22-000005	44	TN
0001946015-22-000005	45	TX
0001946015-22-000005	46	UT
0001946015-22-000005	47	VT
0001946015-22-000005	48	VA
0001946015-22-000005	49	WA
0001946015-22-000005	50	WV
0001946015-22-000005	51	WI
0001946015-22-000005	52	WY
0001946015-22-000005	53	A0
0001946015-22-000005	54	A1
0001946015-22-000005	55	A2
0001946015-22-000005	56	A3
0001946015-22-000005	57	A4
0001946015-22-000005	58	A5
0001946015-22-000005	59	A6
0001946015-22-000005	60	A7
0001946015-22-000005	61	A8
0001946015-22-000005	62	A9
0001946015-22-000005	63	B0
0001946015-22-000005	64	Z4
0001946015-22-000005	1	AL
0001946015-22-000005	2	AK
0001946015-22-000005	3	AZ
0001946015-22-000005	4	AR
0001946015-22-000005	5	CA
0001946015-22-000005	6	CO
0001946015-22-000005	7	CT
0001946015-22-000005	8	DE
0001946015-22-000005	9	DC
0001946015-22-000005	10	FL
0001946015-22-000005	11	GA
0001946015-22-000005	12	HI
0001946015-22-000005	13	ID
0001946015-22-000005	14	IL
0001946015-22-000005	15	IN
0001946015-22-000005	16	IA
0001946015-22-000005	17	KS
0001946015-22-000005	18	KY
0001946015-22-000005	19	LA
0001946015-22-000005	20	ME
0001946015-22-000005	21	MD
0001946015-22-000005	22	MA
0001946015-22-000005	23	MI
0001946015-22-000005	24	MN
0001946015-22-000005	25	MS
0001946015-22-000005	26	MO
0001946015-22-000005	27	MT
0001946015-22-000005	28	NE
0001946015-22-000005	29	NV
0001946015-22-000005	30	NH
0001946015-22-000005	31	NJ
0001946015-22-000005	32	NM
0001946015-22-000005	33	NY
0001946015-22-000005	36	OH
0001946015-22-000004	62	A9
0001946015-22-000004	61	A8
0001946015-22-000004	64	Z4
0001946015-22-000004	3	AZ
0001946015-22-000004	4	AR
0001946015-22-000004	5	CA
0001946015-22-000004	6	CO
0001946015-22-000004	7	CT
0001946015-22-000004	8	DE
0001946015-22-000004	9	DC
0001946015-22-000004	10	FL
0001946015-22-000004	11	GA
0001946015-22-000004	12	HI
0001946015-22-000004	13	ID
0001946015-22-000004	14	IL
0001946015-22-000004	15	IN
0001946015-22-000004	16	IA
0001946015-22-000004	17	KS
0001946015-22-000004	18	KY
0001946015-22-000004	19	LA
0001946015-22-000004	20	ME
0001946015-22-000004	21	MD
0001946015-22-000004	22	MA
0001946015-22-000004	23	MI
0001946015-22-000004	1	AL
0001946015-22-000004	2	AK
0001946015-22-000004	24	MN
0001946015-22-000004	25	MS
0001946015-22-000004	26	MO
0001946015-22-000004	27	MT
0001946015-22-000004	28	NE
0001946015-22-000004	29	NV
0001946015-22-000004	30	NH
0001946015-22-000004	31	NJ
0001946015-22-000004	32	NM
0001946015-22-000004	33	NY
0001946015-22-000004	34	NC
0001946015-22-000004	35	ND
0001946015-22-000004	36	OH
0001946015-22-000004	37	OK
0001946015-22-000004	38	OR
0001946015-22-000004	39	PA
0001946015-22-000004	40	PR
0001946015-22-000004	41	RI
0001946015-22-000004	42	SC
0001946015-22-000004	43	SD
0001946015-22-000004	44	TN
0001946015-22-000004	45	TX
0001946015-22-000004	46	UT
0001946015-22-000004	47	VT
0001946015-22-000004	48	VA
0001946015-22-000004	49	WA
0001946015-22-000004	50	WV
0001946015-22-000004	51	WI
0001946015-22-000004	52	WY
0001946015-22-000004	53	A0
0001946015-22-000004	54	A1
0001946015-22-000004	55	A2
0001946015-22-000004	56	A3
0001946015-22-000004	57	A4
0001946015-22-000004	58	A5
0001946015-22-000004	59	A6
0001946015-22-000004	60	A7
0001946015-22-000004	63	B0
0001946015-22-000003	15	IN
0001946015-22-000003	14	IL
0001946015-22-000003	17	KS
0001946015-22-000003	18	KY
0001946015-22-000003	19	LA
0001946015-22-000003	20	ME
0001946015-22-000003	21	MD
0001946015-22-000003	22	MA
0001946015-22-000003	23	MI
0001946015-22-000003	24	MN
0001946015-22-000003	25	MS
0001946015-22-000003	26	MO
0001946015-22-000003	27	MT
0001946015-22-000003	28	NE
0001946015-22-000003	29	NV
0001946015-22-000003	30	NH
0001946015-22-000003	31	NJ
0001946015-22-000003	32	NM
0001946015-22-000003	33	NY
0001946015-22-000003	34	NC
0001946015-22-000003	35	ND
0001946015-22-000003	36	OH
0001946015-22-000003	37	OK
0001946015-22-000003	38	OR
0001946015-22-000003	39	PA
0001946015-22-000003	40	PR
0001946015-22-000003	41	RI
0001946015-22-000003	42	SC
0001946015-22-000003	43	SD
0001946015-22-000003	44	TN
0001946015-22-000003	45	TX
0001946015-22-000003	46	UT
0001946015-22-000003	47	VT
0001946015-22-000003	48	VA
0001946015-22-000003	49	WA
0001946015-22-000003	50	WV
0001946015-22-000003	51	WI
0001946015-22-000003	52	WY
0001946015-22-000003	53	A0
0001946015-22-000003	54	A1
0001946015-22-000003	55	A2
0001946015-22-000003	56	A3
0001946015-22-000003	57	A4
0001946015-22-000003	58	A5
0001946015-22-000003	59	A6
0001946015-22-000003	60	A7
0001946015-22-000003	61	A8
0001946015-22-000003	62	A9
0001946015-22-000003	63	B0
0001946015-22-000003	64	Z4
0001946015-22-000003	1	AL
0001946015-22-000003	2	AK
0001946015-22-000003	9	DC
0001946015-22-000003	3	AZ
0001946015-22-000003	4	AR
0001946015-22-000003	5	CA
0001946015-22-000003	6	CO
0001946015-22-000003	7	CT
0001946015-22-000003	8	DE
0001946015-22-000003	10	FL
0001946015-22-000003	11	GA
0001946015-22-000003	12	HI
0001946015-22-000003	13	ID
0001946015-22-000003	16	IA
0001946015-22-000002	15	IN
0001946015-22-000002	16	IA
0001946015-22-000002	17	KS
0001946015-22-000002	18	KY
0001946015-22-000002	19	LA
0001946015-22-000002	20	ME
0001946015-22-000002	21	MD
0001946015-22-000002	22	MA
0001946015-22-000002	23	MI
0001946015-22-000002	24	MN
0001946015-22-000002	25	MS
0001946015-22-000002	26	MO
0001946015-22-000002	27	MT
0001946015-22-000002	28	NE
0001946015-22-000002	29	NV
0001946015-22-000002	30	NH
0001946015-22-000002	31	NJ
0001946015-22-000002	48	VA
0001946015-22-000002	49	WA
0001946015-22-000002	50	WV
0001946015-22-000002	51	WI
0001946015-22-000002	52	WY
0001946015-22-000002	53	A0
0001946015-22-000002	54	A1
0001946015-22-000002	55	A2
0001946015-22-000002	56	A3
0001946015-22-000002	57	A4
0001946015-22-000002	58	A5
0001946015-22-000002	59	A6
0001946015-22-000002	60	A7
0001946015-22-000002	61	A8
0001946015-22-000002	62	A9
0001946015-22-000002	63	B0
0001946015-22-000002	64	Z4
0001946015-22-000002	1	AL
0001946015-22-000002	2	AK
0001946015-22-000002	3	AZ
0001946015-22-000002	4	AR
0001946015-22-000002	5	CA
0001946015-22-000002	6	CO
0001946015-22-000002	7	CT
0001946015-22-000002	8	DE
0001946015-22-000002	9	DC
0001946015-22-000002	10	FL
0001946015-22-000002	11	GA
0001946015-22-000002	12	HI
0001946015-22-000002	13	ID
0001946015-22-000002	14	IL
0001946015-22-000002	32	NM
0001946015-22-000002	33	NY
0001946015-22-000002	34	NC
0001946015-22-000002	35	ND
0001946015-22-000002	36	OH
0001946015-22-000002	37	OK
0001946015-22-000002	38	OR
0001946015-22-000002	39	PA
0001946015-22-000002	40	PR
0001946015-22-000002	41	RI
0001946015-22-000002	42	SC
0001946015-22-000002	43	SD
0001946015-22-000002	44	TN
0001946015-22-000002	45	TX
0001946015-22-000002	46	UT
0001946015-22-000002	47	VT
0001770329-22-000005	1	AL
0001770329-22-000005	39	PA
0001770329-22-000005	3	AZ
0001770329-22-000005	4	AR
0001770329-22-000005	5	CA
0001770329-22-000005	6	CO
0001770329-22-000005	7	CT
0001770329-22-000005	8	DE
0001770329-22-000005	9	DC
0001770329-22-000005	10	FL
0001770329-22-000005	11	GA
0001770329-22-000005	12	HI
0001770329-22-000005	13	ID
0001770329-22-000005	14	IL
0001770329-22-000005	15	IN
0001770329-22-000005	16	IA
0001770329-22-000005	17	KS
0001770329-22-000005	18	KY
0001770329-22-000005	43	SD
0001770329-22-000005	44	TN
0001770329-22-000005	45	TX
0001770329-22-000005	46	UT
0001770329-22-000005	47	VT
0001770329-22-000005	48	VA
0001770329-22-000005	49	WA
0001770329-22-000005	50	WV
0001770329-22-000005	51	WI
0001770329-22-000005	52	WY
0001770329-22-000005	40	PR
0001770329-22-000005	41	RI
0001770329-22-000005	42	SC
0001770329-22-000005	19	LA
0001770329-22-000005	20	ME
0001770329-22-000005	21	MD
0001770329-22-000005	22	MA
0001770329-22-000005	23	MI
0001770329-22-000005	24	MN
0001770329-22-000005	25	MS
0001770329-22-000005	26	MO
0001770329-22-000005	27	MT
0001770329-22-000005	28	NE
0001770329-22-000005	29	NV
0001770329-22-000005	30	NH
0001770329-22-000005	31	NJ
0001770329-22-000005	32	NM
0001770329-22-000005	33	NY
0001770329-22-000005	34	NC
0001770329-22-000005	35	ND
0001770329-22-000005	36	OH
0001770329-22-000005	37	OK
0001770329-22-000005	38	OR
0001770329-22-000005	2	AK
0001957477-22-000001	26	MO
0001957477-22-000001	25	MS
0001957477-22-000001	28	NE
0001957477-22-000001	29	NV
0001957477-22-000001	30	NH
0001957477-22-000001	31	NJ
0001957477-22-000001	32	NM
0001957477-22-000001	33	NY
0001957477-22-000001	34	NC
0001957477-22-000001	35	ND
0001957477-22-000001	36	OH
0001957477-22-000001	37	OK
0001957477-22-000001	38	OR
0001957477-22-000001	39	PA
0001957477-22-000001	40	PR
0001957477-22-000001	41	RI
0001957477-22-000001	42	SC
0001957477-22-000001	43	SD
0001957477-22-000001	44	TN
0001957477-22-000001	45	TX
0001957477-22-000001	46	UT
0001957477-22-000001	47	VT
0001957477-22-000001	48	VA
0001957477-22-000001	49	WA
0001957477-22-000001	50	WV
0001957477-22-000001	51	WI
0001957477-22-000001	52	WY
0001957477-22-000001	1	AL
0001957477-22-000001	2	AK
0001957477-22-000001	3	AZ
0001957477-22-000001	4	AR
0001957477-22-000001	5	CA
0001957477-22-000001	6	CO
0001957477-22-000001	7	CT
0001957477-22-000001	8	DE
0001957477-22-000001	9	DC
0001957477-22-000001	10	FL
0001957477-22-000001	11	GA
0001957477-22-000001	12	HI
0001957477-22-000001	13	ID
0001957477-22-000001	14	IL
0001957477-22-000001	15	IN
0001957477-22-000001	16	IA
0001957477-22-000001	17	KS
0001957477-22-000001	18	KY
0001957477-22-000001	19	LA
0001957477-22-000001	20	ME
0001957477-22-000001	21	MD
0001957477-22-000001	22	MA
0001957477-22-000001	23	MI
0001957477-22-000001	24	MN
0001957477-22-000001	27	MT
0001952539-22-000001	1	AL
0001952539-22-000001	36	OH
0001952539-22-000001	7	CT
0001952539-22-000001	8	DE
0001952539-22-000001	9	DC
0001952539-22-000001	10	FL
0001952539-22-000001	2	AK
0001952539-22-000001	3	AZ
0001952539-22-000001	4	AR
0001952539-22-000001	5	CA
0001952539-22-000001	29	NV
0001952539-22-000001	37	OK
0001952539-22-000001	38	OR
0001952539-22-000001	39	PA
0001952539-22-000001	40	PR
0001952539-22-000001	41	RI
0001952539-22-000001	42	SC
0001952539-22-000001	43	SD
0001952539-22-000001	44	TN
0001952539-22-000001	45	TX
0001952539-22-000001	46	UT
0001952539-22-000001	47	VT
0001952539-22-000001	48	VA
0001952539-22-000001	49	WA
0001952539-22-000001	50	WV
0001952539-22-000001	51	WI
0001952539-22-000001	52	WY
0001952539-22-000001	53	A0
0001952539-22-000001	54	A1
0001952539-22-000001	55	A2
0001952539-22-000001	56	A3
0001952539-22-000001	57	A4
0001952539-22-000001	58	A5
0001952539-22-000001	59	A6
0001952539-22-000001	60	A7
0001952539-22-000001	61	A8
0001952539-22-000001	62	A9
0001952539-22-000001	63	B0
0001952539-22-000001	64	Z4
0001952539-22-000001	11	GA
0001952539-22-000001	12	HI
0001952539-22-000001	13	ID
0001952539-22-000001	14	IL
0001952539-22-000001	15	IN
0001952539-22-000001	16	IA
0001952539-22-000001	17	KS
0001952539-22-000001	18	KY
0001952539-22-000001	19	LA
0001952539-22-000001	20	ME
0001952539-22-000001	21	MD
0001952539-22-000001	22	MA
0001952539-22-000001	23	MI
0001952539-22-000001	24	MN
0001952539-22-000001	25	MS
0001952539-22-000001	26	MO
0001952539-22-000001	27	MT
0001952539-22-000001	28	NE
0001952539-22-000001	30	NH
0001952539-22-000001	31	NJ
0001952539-22-000001	32	NM
0001952539-22-000001	33	NY
0001952539-22-000001	34	NC
0001952539-22-000001	35	ND
0001952539-22-000001	6	CO
0001957946-22-000001	1	AL
0001957946-22-000001	52	WY
0001957946-22-000001	3	AZ
0001957946-22-000001	4	AR
0001957946-22-000001	5	CA
0001957946-22-000001	6	CO
0001957946-22-000001	7	CT
0001957946-22-000001	8	DE
0001957946-22-000001	9	DC
0001957946-22-000001	10	FL
0001957946-22-000001	11	GA
0001957946-22-000001	12	HI
0001957946-22-000001	13	ID
0001957946-22-000001	14	IL
0001957946-22-000001	15	IN
0001957946-22-000001	16	IA
0001957946-22-000001	17	KS
0001957946-22-000001	18	KY
0001957946-22-000001	19	LA
0001957946-22-000001	20	ME
0001957946-22-000001	21	MD
0001957946-22-000001	22	MA
0001957946-22-000001	23	MI
0001957946-22-000001	24	MN
0001957946-22-000001	25	MS
0001957946-22-000001	26	MO
0001957946-22-000001	27	MT
0001957946-22-000001	28	NE
0001957946-22-000001	29	NV
0001957946-22-000001	30	NH
0001957946-22-000001	31	NJ
0001957946-22-000001	32	NM
0001957946-22-000001	33	NY
0001957946-22-000001	34	NC
0001957946-22-000001	35	ND
0001957946-22-000001	36	OH
0001957946-22-000001	37	OK
0001957946-22-000001	38	OR
0001957946-22-000001	39	PA
0001957946-22-000001	40	PR
0001957946-22-000001	41	RI
0001957946-22-000001	42	SC
0001957946-22-000001	43	SD
0001957946-22-000001	44	TN
0001957946-22-000001	45	TX
0001957946-22-000001	46	UT
0001957946-22-000001	47	VT
0001957946-22-000001	48	VA
0001957946-22-000001	49	WA
0001957946-22-000001	50	WV
0001957946-22-000001	51	WI
0001957946-22-000001	2	AK
0001665160-22-003056	24	MN
0001665160-22-003056	25	MS
0001665160-22-003056	26	MO
0001665160-22-003056	27	MT
0001665160-22-003056	28	NE
0001665160-22-003056	29	NV
0001665160-22-003056	30	NH
0001665160-22-003056	31	NJ
0001665160-22-003056	32	NM
0001665160-22-003056	33	NY
0001665160-22-003056	34	NC
0001665160-22-003056	35	ND
0001665160-22-003056	36	OH
0001665160-22-003056	37	OK
0001665160-22-003056	38	OR
0001665160-22-003056	39	PA
0001665160-22-003056	40	PR
0001665160-22-003056	41	RI
0001665160-22-003056	42	SC
0001665160-22-003056	43	SD
0001665160-22-003056	44	TN
0001665160-22-003056	45	TX
0001665160-22-003056	46	UT
0001665160-22-003056	47	VT
0001665160-22-003056	48	VA
0001665160-22-003056	49	WA
0001665160-22-003056	50	WV
0001665160-22-003056	51	WI
0001665160-22-003056	52	WY
0001665160-22-003056	1	AL
0001665160-22-003056	2	AK
0001665160-22-003056	3	AZ
0001665160-22-003056	4	AR
0001665160-22-003056	5	CA
0001665160-22-003056	6	CO
0001665160-22-003056	7	CT
0001665160-22-003056	8	DC
0001665160-22-003056	9	DE
0001665160-22-003056	10	FL
0001665160-22-003056	11	GA
0001665160-22-003056	12	HI
0001665160-22-003056	13	ID
0001665160-22-003056	14	IL
0001665160-22-003056	15	IN
0001665160-22-003056	16	IA
0001665160-22-003056	17	KS
0001665160-22-003056	18	KY
0001665160-22-003056	19	LA
0001665160-22-003056	20	ME
0001665160-22-003056	21	MD
0001665160-22-003056	22	MA
0001665160-22-003056	23	MI
0001670254-22-001254	9	DC
0001670254-22-001254	8	DE
0001670254-22-001254	11	GA
0001670254-22-001254	12	HI
0001670254-22-001254	13	ID
0001670254-22-001254	14	IL
0001670254-22-001254	15	IN
0001670254-22-001254	16	IA
0001670254-22-001254	17	KS
0001670254-22-001254	18	KY
0001670254-22-001254	19	LA
0001670254-22-001254	20	ME
0001670254-22-001254	21	MD
0001670254-22-001254	22	MA
0001670254-22-001254	23	MI
0001670254-22-001254	24	MN
0001670254-22-001254	25	MS
0001670254-22-001254	26	MO
0001670254-22-001254	27	MT
0001670254-22-001254	28	NE
0001670254-22-001254	29	NV
0001670254-22-001254	30	NH
0001670254-22-001254	31	NJ
0001670254-22-001254	32	NM
0001670254-22-001254	33	NY
0001670254-22-001254	34	NC
0001670254-22-001254	35	ND
0001670254-22-001254	36	OH
0001670254-22-001254	37	OK
0001670254-22-001254	38	OR
0001670254-22-001254	39	PA
0001670254-22-001254	40	RI
0001670254-22-001254	41	SC
0001670254-22-001254	42	SD
0001670254-22-001254	43	TN
0001670254-22-001254	44	TX
0001670254-22-001254	45	UT
0001670254-22-001254	46	VT
0001670254-22-001254	47	VA
0001670254-22-001254	48	WA
0001670254-22-001254	49	WV
0001670254-22-001254	50	WI
0001670254-22-001254	51	WY
0001670254-22-001254	52	B5
0001670254-22-001254	53	GU
0001670254-22-001254	54	PR
0001670254-22-001254	55	VI
0001670254-22-001254	56	1V
0001670254-22-001254	1	AL
0001670254-22-001254	2	AK
0001670254-22-001254	3	AZ
0001670254-22-001254	4	AR
0001670254-22-001254	5	CA
0001670254-22-001254	6	CO
0001670254-22-001254	7	CT
0001670254-22-001254	10	FL
0001665160-22-003055	1	AL
0001665160-22-003055	2	AK
0001665160-22-003055	3	AZ
0001665160-22-003055	4	AR
0001665160-22-003055	5	CA
0001665160-22-003055	6	CO
0001665160-22-003055	7	CT
0001665160-22-003055	8	DE
0001665160-22-003055	9	DC
0001665160-22-003055	10	FL
0001665160-22-003055	11	GA
0001665160-22-003055	12	HI
0001665160-22-003055	13	ID
0001665160-22-003055	14	IL
0001665160-22-003055	15	IN
0001665160-22-003055	16	IA
0001665160-22-003055	17	KS
0001665160-22-003055	18	KY
0001665160-22-003055	19	LA
0001665160-22-003055	20	ME
0001665160-22-003055	21	MD
0001665160-22-003055	22	MA
0001665160-22-003055	23	MI
0001665160-22-003055	24	MN
0001665160-22-003055	25	MS
0001665160-22-003055	26	MO
0001665160-22-003055	27	MT
0001665160-22-003055	28	NE
0001665160-22-003055	29	NV
0001665160-22-003055	30	NH
0001665160-22-003055	31	NJ
0001665160-22-003055	32	NM
0001665160-22-003055	33	NY
0001665160-22-003055	34	NC
0001665160-22-003055	35	ND
0001665160-22-003055	36	OH
0001665160-22-003055	37	OK
0001665160-22-003055	38	OR
0001665160-22-003055	39	PA
0001665160-22-003055	40	PR
0001665160-22-003055	41	RI
0001665160-22-003055	42	SC
0001665160-22-003055	43	SD
0001665160-22-003055	44	TN
0001665160-22-003055	45	TX
0001665160-22-003055	46	UT
0001665160-22-003055	47	VT
0001665160-22-003055	48	VA
0001665160-22-003055	49	WA
0001665160-22-003055	50	WV
0001665160-22-003055	51	WI
0001665160-22-003055	52	WY
0001829396-22-000003	30	NH
0001829396-22-000003	52	WY
0001829396-22-000003	2	AK
0001829396-22-000003	3	AZ
0001829396-22-000003	4	AR
0001829396-22-000003	5	CA
0001829396-22-000003	6	CO
0001829396-22-000003	7	CT
0001829396-22-000003	8	DE
0001829396-22-000003	9	DC
0001829396-22-000003	10	FL
0001829396-22-000003	11	GA
0001829396-22-000003	12	HI
0001829396-22-000003	13	ID
0001829396-22-000003	14	IL
0001829396-22-000003	15	IN
0001829396-22-000003	16	IA
0001829396-22-000003	17	KS
0001829396-22-000003	18	KY
0001829396-22-000003	19	LA
0001829396-22-000003	20	ME
0001829396-22-000003	21	MD
0001829396-22-000003	22	MA
0001829396-22-000003	23	MI
0001829396-22-000003	24	MN
0001829396-22-000003	25	MS
0001829396-22-000003	26	MO
0001829396-22-000003	27	MT
0001829396-22-000003	28	NE
0001829396-22-000003	29	NV
0001829396-22-000003	31	NJ
0001829396-22-000003	32	NM
0001829396-22-000003	33	NY
0001829396-22-000003	34	NC
0001829396-22-000003	35	ND
0001829396-22-000003	36	OH
0001829396-22-000003	37	OK
0001829396-22-000003	38	OR
0001829396-22-000003	39	PA
0001829396-22-000003	40	PR
0001829396-22-000003	41	RI
0001829396-22-000003	42	SC
0001829396-22-000003	43	SD
0001829396-22-000003	44	TN
0001829396-22-000003	45	TX
0001829396-22-000003	46	UT
0001829396-22-000003	47	VT
0001829396-22-000003	48	VA
0001829396-22-000003	49	WA
0001829396-22-000003	50	WV
0001829396-22-000003	51	WI
0001829396-22-000003	1	AL
0001665160-22-003054	50	WV
0001665160-22-003054	52	WY
0001665160-22-003054	2	AK
0001665160-22-003054	3	AZ
0001665160-22-003054	4	AR
0001665160-22-003054	5	CA
0001665160-22-003054	6	CO
0001665160-22-003054	7	CT
0001665160-22-003054	8	DE
0001665160-22-003054	9	DC
0001665160-22-003054	10	FL
0001665160-22-003054	11	GA
0001665160-22-003054	12	HI
0001665160-22-003054	13	ID
0001665160-22-003054	14	IL
0001665160-22-003054	15	IN
0001665160-22-003054	16	IA
0001665160-22-003054	17	KS
0001665160-22-003054	18	KY
0001665160-22-003054	19	LA
0001665160-22-003054	20	ME
0001665160-22-003054	21	MD
0001665160-22-003054	22	MA
0001665160-22-003054	23	MI
0001665160-22-003054	24	MN
0001665160-22-003054	25	MS
0001665160-22-003054	26	MO
0001665160-22-003054	27	MT
0001665160-22-003054	28	NE
0001665160-22-003054	29	NV
0001665160-22-003054	30	NH
0001665160-22-003054	31	NJ
0001665160-22-003054	32	NM
0001665160-22-003054	33	NY
0001665160-22-003054	34	NC
0001665160-22-003054	35	ND
0001665160-22-003054	36	OH
0001665160-22-003054	37	OK
0001665160-22-003054	38	OR
0001665160-22-003054	39	PA
0001665160-22-003054	40	PR
0001665160-22-003054	41	RI
0001665160-22-003054	42	SC
0001665160-22-003054	43	SD
0001665160-22-003054	44	TN
0001665160-22-003054	45	TX
0001665160-22-003054	46	UT
0001665160-22-003054	47	VT
0001665160-22-003054	48	VA
0001665160-22-003054	49	WA
0001665160-22-003054	51	WI
0001665160-22-003054	1	AL
0001590498-22-000006	37	OK
0001590498-22-000006	38	OR
0001590498-22-000006	39	PA
0001590498-22-000006	40	PR
0001590498-22-000006	41	RI
0001590498-22-000006	42	SC
0001590498-22-000006	43	SD
0001590498-22-000006	44	TN
0001590498-22-000006	45	TX
0001590498-22-000006	46	UT
0001590498-22-000006	47	VT
0001590498-22-000006	48	VA
0001590498-22-000006	49	WA
0001590498-22-000006	50	WV
0001590498-22-000006	51	WI
0001590498-22-000006	52	WY
0001590498-22-000006	1	AL
0001590498-22-000006	2	AK
0001590498-22-000006	3	AZ
0001590498-22-000006	4	AR
0001590498-22-000006	5	CA
0001590498-22-000006	6	CO
0001590498-22-000006	7	CT
0001590498-22-000006	8	DE
0001590498-22-000006	9	DC
0001590498-22-000006	10	FL
0001590498-22-000006	11	GA
0001590498-22-000006	12	HI
0001590498-22-000006	13	ID
0001590498-22-000006	14	IL
0001590498-22-000006	15	IN
0001590498-22-000006	16	IA
0001590498-22-000006	17	KS
0001590498-22-000006	18	KY
0001590498-22-000006	19	LA
0001590498-22-000006	20	ME
0001590498-22-000006	21	MD
0001590498-22-000006	22	MA
0001590498-22-000006	23	MI
0001590498-22-000006	24	MN
0001590498-22-000006	25	MS
0001590498-22-000006	26	MO
0001590498-22-000006	27	MT
0001590498-22-000006	28	NE
0001590498-22-000006	29	NV
0001590498-22-000006	30	NH
0001590498-22-000006	31	NJ
0001590498-22-000006	32	NM
0001590498-22-000006	33	NY
0001590498-22-000006	34	NC
0001590498-22-000006	35	ND
0001590498-22-000006	36	OH
0001945032-22-000004	26	MO
0001945032-22-000004	12	HI
0001945032-22-000004	28	NE
0001945032-22-000004	29	NV
0001945032-22-000004	30	NH
0001945032-22-000004	31	NJ
0001945032-22-000004	32	NM
0001945032-22-000004	33	NY
0001945032-22-000004	34	NC
0001945032-22-000004	35	ND
0001945032-22-000004	36	OH
0001945032-22-000004	37	OK
0001945032-22-000004	38	OR
0001945032-22-000004	39	PA
0001945032-22-000004	40	PR
0001945032-22-000004	41	RI
0001945032-22-000004	42	SC
0001945032-22-000004	43	SD
0001945032-22-000004	44	TN
0001945032-22-000004	45	TX
0001945032-22-000004	46	UT
0001945032-22-000004	47	VT
0001945032-22-000004	48	VA
0001945032-22-000004	49	WA
0001945032-22-000004	50	WV
0001945032-22-000004	51	WI
0001945032-22-000004	52	WY
0001945032-22-000004	13	ID
0001945032-22-000004	14	IL
0001945032-22-000004	15	IN
0001945032-22-000004	16	IA
0001945032-22-000004	17	KS
0001945032-22-000004	18	KY
0001945032-22-000004	19	LA
0001945032-22-000004	20	ME
